773582660	20170721	201707	2017	2017.5507	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	2	1	2	-1.28205128205129	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20180721000000	http://www.wtma.com/news/how-mark-sanford-met-maria-butina/
773582661	20170721	201707	2017	2017.5507	GOV	COMMERCE DEPARTMENT						GOV			USA	AMERICAN	USA								0	172	172	17	4	-5.0	2	1	2	-4.19580419580419	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20180721000000	https://www.registercitizen.com/news/politics/article/Congress-abandons-bid-to-reverse-Trump-deal-with-13092445.php
773582662	20170721	201707	2017	2017.5507	IGOWSTNAT	NATO	WST	NAT				IGO			RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	0	1	Canada	CA	CA		60	-96	CA	1	Montenegro	MJ	MJ		42.5	19.3	MJ	1	Canada	CA	CA		60	-96	CA	20180721000000	https://www.siasat.com/news/nato-stands-all-allies-official-says-1383153/
773582663	20170721	201707	2017	2017.5507	IGOWSTNAT	NATO	WST	NAT				IGO			RUS	RUSSIA	RUS								0	046	046	04	1	7.0	8	1	8	0	1	Montenegro	MJ	MJ		42.5	19.3	MJ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Montenegro	MJ	MJ		42.5	19.3	MJ	20180721000000	https://www.siasat.com/news/nato-stands-all-allies-official-says-1383153/
773582664	20170721	201707	2017	2017.5507	MNCUSA	MGM RESORTS	USA					MNC			USA	LAS VEGAS	USA								1	193	193	19	4	-10.0	20	1	10	-5.41125541125541	3	Las Vegas, Nevada, United States	US	USNV	NV003	36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20180721000000	http://www.kxxv.com/story/38695796/paper-problem-has-long-island-rail-road-tickets-saying-2019
773582665	20170721	201707	2017	2017.5507	MOS	ISLAMIC				MOS															0	040	040	04	1	1.0	3	1	3	-5.59741657696448	5	Baluchestan, Sistan va Baluchestan, Iran	IR	IR04	40997	28.5	60.5	-3085937	0								5	Baluchestan, Sistan va Baluchestan, Iran	IR	IR04	40997	28.5	60.5	-3085937	20180721000000	http://www.mei.edu/content/article/io/analysis-iran-and-afghanistan-loggerheads-over-water-sharing-dispute
773582666	20170721	201707	2017	2017.5507	RUS	RUSSIA	RUS								IGOWSTNAT	NATO	WST	NAT				IGO			0	046	046	04	1	7.0	8	1	8	0	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Montenegro	MJ	MJ		42.5	19.3	MJ	1	Montenegro	MJ	MJ		42.5	19.3	MJ	20180721000000	https://www.siasat.com/news/nato-stands-all-allies-official-says-1383153/
773582667	20170721	201707	2017	2017.5507	RUS	RUSSIA	RUS								IGOWSTNAT	NATO	WST	NAT				IGO			0	046	046	04	1	7.0	2	1	2	0	1	Montenegro	MJ	MJ		42.5	19.3	MJ	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20180721000000	https://www.siasat.com/news/nato-stands-all-allies-official-says-1383153/
773582668	20170721	201707	2017	2017.5507	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-1.28205128205129	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20180721000000	http://www.wtma.com/news/how-mark-sanford-met-maria-butina/
773582669	20170721	201707	2017	2017.5507	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-1.28205128205129	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20180721000000	http://www.wtma.com/news/how-mark-sanford-met-maria-butina/
773582670	20170721	201707	2017	2017.5507	RUSGOV	RUSSIA	RUS					GOV			RUS	RUSSIAN	RUS								1	112	112	11	3	-2.0	1	1	1	-1.28205128205129	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20180721000000	http://www.wtma.com/news/how-mark-sanford-met-maria-butina/
773582671	20170721	201707	2017	2017.5507	RUSGOV	RUSSIA	RUS					GOV			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	1	1	1	-1.28205128205129	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20180721000000	http://www.wtma.com/news/how-mark-sanford-met-maria-butina/
